num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
16,puzzle_a,beeline_search,skip_unknown_search,0.1,3,1.0
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,34,35.69,38,2.0,2,3.69,6,0.66,0.66
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
16,puzzle_b,random_search,sequential_search,0.5,3,0.32
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,81,180.74,347,10.3,16,16.0,16,42.59,0.0
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
16,puzzle_a,beeline_search,skip_unknown_search,0.3,3,0.5
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,37,38.88,40,2.0,5,6.88,8,0.6,0.6
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
9,puzzle_c,beeline_search,skip_unknown_search,0.1,3,1.0
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,18,19.75,21,1.89,1,2.75,4,0.63,0.63
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
16,puzzle_a,memory_search,skip_unknown_search,0.3,3,0.5
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,45,46.82,48,2.5,5,6.82,8,0.6,0.6
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
9,puzzle_c,beeline_search,skip_unknown_search,0.3,3,0.5
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,26,26.0,26,1.89,9,9.0,9,0.0,0.0
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
16,puzzle_a,random_search,sequential_search,0.2,3,0.8
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,77,177.09,346,10.63,4,7.03,8,42.13,0.77
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
9,puzzle_c,memory_search,skip_unknown_search,0.3,3,0.5
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,38,38.0,38,3.22,9,9.0,9,0.0,0.0
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
16,puzzle_a,random_search,sequential_search,0.5,3,0.32
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,65,188.62,381,10.79,16,16.0,16,45.08,0.0
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
9,puzzle_c,random_search,sequential_search,0.2,3,0.8
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,25,50.64,165,5.07,4,5.01,6,15.32,0.69
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
16,puzzle_b,beeline_search,skip_unknown_search,0.1,3,1.0
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,34,35.66,38,2.0,2,3.66,6,0.65,0.65
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
9,puzzle_c,random_search,sequential_search,0.5,3,0.32
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,26,54.59,153,5.07,9,9.0,9,16.38,0.0
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
16,puzzle_b,beeline_search,skip_unknown_search,0.3,3,0.5
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,37,38.89,40,2.0,5,6.89,8,0.59,0.59
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
16,puzzle_b,memory_search,skip_unknown_search,0.3,3,0.5
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,45,46.86,48,2.5,5,6.86,8,0.59,0.59
num_pieces,puzzle_name,face_search,puzzle_piece_search,memory_loss_factor,memory_loss_counter_limit,glance_factor
16,puzzle_b,random_search,sequential_search,0.2,3,0.8
num_runs,min_actions,mean_actions,max_actions,mean_actions_per_block,min_look_at_puzzle_actions,mean_look_at_puzzle_actions,max_look_at_puzzle_actions,std_dev_actions,std_dev_look_at_puzzle_actions
1000,59,173.18,355,10.38,5,7.05,8,43.01,0.77
