0,puzzle_name,puzzle_a,face_search,beeline_search,puzzle_piece_search,skip_unknown_search,memory_loss_factor,0.3,memory_loss_counter_limit,3,glance_factor,0.5
1,Puzzle,puzzle_a,action,LookAtPuzzle,point,0|0
2,Block,16,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,15,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
4,Block,15,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
5,Block,14,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
6,Block,14,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
7,Block,13,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
8,Puzzle,puzzle_a,action,LookAtPuzzle,point,0|340
9,Block,12,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
10,Block,12,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
11,Block,11,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
12,Block,11,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
13,Block,10,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
14,Puzzle,puzzle_a,action,LookAtPuzzle,point,170|170
15,Block,10,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
16,Block,10,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
17,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
18,Block,9,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
19,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
20,Puzzle,puzzle_a,action,LookAtPuzzle,point,170|510
21,Block,8,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
22,Block,8,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
23,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
24,Block,7,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
25,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
26,Puzzle,puzzle_a,action,LookAtPuzzle,point,340|0
27,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
28,Block,5,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
29,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
30,Puzzle,puzzle_a,action,LookAtPuzzle,point,340|340
31,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
32,Block,3,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
33,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
34,Puzzle,puzzle_a,action,LookAtPuzzle,point,510|170
35,Block,2,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
36,Block,2,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
37,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
38,Puzzle,puzzle_a,action,LookAtPuzzle,point,510|510
39,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
40,Block,1,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
